114339.00,08254.38189,5459.18051,0.90,-0.67,-0.05
114339.00,08254.38189,5459.18051,0.86,-0.62,-0.10
114340.00,08254.38192,5459.18057,0.86,-0.62,0.00
114340.00,08254.38192,5459.18057,0.90,-0.57,-0.05
114340.00,08254.38192,5459.18057,0.86,-0.62,-0.14
114340.00,08254.38192,5459.18057,0.90,-0.62,-0.10
114340.00,08254.38192,5459.18057,0.90,-0.62,-0.10
114340.00,08254.38192,5459.18057,0.86,-0.62,-0.05
114340.00,08254.38192,5459.18057,0.86,-0.62,-0.05
114340.00,08254.38192,5459.18057,0.90,-0.57,-0.10
114341.00,08254.38208,5459.18062,0.81,-0.67,-0.10
114341.00,08254.38208,5459.18062,0.86,-0.62,-0.10
114341.00,08254.38208,5459.18062,0.81,-0.48,-0.05
114341.00,08254.38208,5459.18062,1.00,-0.71,-0.19
114341.00,08254.38208,5459.18062,0.90,-0.62,-0.10
114341.00,08254.38208,5459.18062,0.86,-0.62,-0.05
114341.00,08254.38208,5459.18062,0.86,-0.57,-0.05
114342.00,08254.38199,5459.18067,0.90,-0.62,-0.05
114342.00,08254.38199,5459.18067,0.81,-0.52,-0.05
114342.00,08254.38199,5459.18067,0.90,-0.62,-0.10
114342.00,08254.38199,5459.18067,0.90,-0.62,-0.10
114342.00,08254.38199,5459.18067,0.81,-0.62,-0.05
114342.00,08254.38199,5459.18067,0.81,-0.62,-0.10
114342.00,08254.38199,5459.18067,0.86,-0.62,-0.05
114342.00,08254.38199,5459.18067,0.86,-0.62,-0.10
114343.00,08254.38193,5459.18070,0.81,-0.67,-0.05
114343.00,08254.38193,5459.18070,0.81,-0.62,-0.10
114343.00,08254.38193,5459.18070,0.81,-0.67,-0.05
114343.00,08254.38193,5459.18070,0.86,-0.62,-0.05
114343.00,08254.38193,5459.18070,0.86,-0.52,-0.05
114343.00,08254.38193,5459.18070,0.86,-0.67,-0.10
114343.00,08254.38193,5459.18070,-0.62,-0.05,0.00
114343.00,08254.38193,5459.18070,0.95,-0.62,-0.05
114344.00,08254.38189,5459.18072,0.90,-0.57,-0.05
114344.00,08254.38189,5459.18072,0.81,-0.57,-0.05
114344.00,08254.38189,5459.18072,0.86,-0.62,-0.05
114344.00,08254.38189,5459.18072,0.86,-0.67,-0.10
114344.00,08254.38189,5459.18072,0.90,-0.62,-0.10
114344.00,08254.38189,5459.18072,0.81,-0.67,-0.05
114344.00,08254.38189,5459.18072,0.81,-0.62,-0.10
114345.00,08254.38186,5459.18076,0.86,-0.67,-0.10
114345.00,08254.38186,5459.18076,0.86,-0.62,-0.05
114345.00,08254.38186,5459.18076,0.86,-0.67,-0.05
114345.00,08254.38186,5459.18076,0.86,-0.62,-0.05
114345.00,08254.38186,5459.18076,0.90,-0.62,-0.14
114345.00,08254.38186,5459.18076,0.90,-0.62,-0.05
114345.00,08254.38186,5459.18076,0.81,-0.62,-0.10
114346.00,08254.38187,5459.18080,0.90,-0.62,-0.10
114346.00,08254.38187,5459.18080,0.81,-0.62,-0.10
114346.00,08254.38187,5459.18080,1.05,-0.67,-0.10
114346.00,08254.38187,5459.18080,0.81,-0.62,-0.05
114346.00,08254.38187,5459.18080,0.86,-0.67,-0.14
114346.00,08254.38187,5459.18080,0.71,-0.38,-0.19
114346.00,08254.38187,5459.18080,0.90,-0.62,-0.10
114347.00,08254.38182,5459.18084,0.90,-0.57,-0.05
114347.00,08254.38182,5459.18084,0.86,-0.57,-0.05
114347.00,08254.38182,5459.18084,0.90,-0.19,-0.05
114347.00,08254.38182,5459.18084,1.00,-0.62,0.14
114347.00,08254.38182,5459.18084,1.00,-0.52,0.10
114347.00,08254.38182,5459.18084,0.81,-0.62,-0.19
114347.00,08254.38182,5459.18084,0.86,-0.57,-0.10
114347.00,08254.38182,5459.18084,0.81,-0.62,0.00
114348.00,08254.38170,5459.18087,0.95,-0.57,-0.05
114348.00,08254.38170,5459.18087,0.71,-0.81,-0.24
114348.00,08254.38170,5459.18087,0.95,-0.67,-0.10
114348.00,08254.38170,5459.18087,0.86,-0.43,-0.05
114348.00,08254.38170,5459.18087,0.90,-0.57,-0.05
114348.00,08254.38170,5459.18087,0.86,-0.52,-0.05
114348.00,08254.38170,5459.18087,0.90,-0.57,-0.05
114348.00,08254.38170,5459.18087,0.90,-0.57,-0.05
114349.00,08254.38168,5459.18090,0.90,-0.67,0.05
114349.00,08254.38168,5459.18090,0.90,-0.43,0.00
114349.00,08254.38168,5459.18090,0.90,-0.52,0.00
